date,home_team,away_team,home_goals,away_goals,home_win,game_key,season,home_elo_pre,away_elo_pre,elo_diff,home_elo,away_elo,home_elo_post,away_elo_post,home_rolling_win_pct,home_rolling_goal_diff,rest_days_x,home_rest_days,away_rolling_win_pct,away_rolling_goal_diff,away_rest_days,home_home_rolling_win_pct,home_home_rolling_goal_diff,away_away_rolling_win_pct,away_away_rolling_goal_diff,rest_diff
2023-04-12,ANA,VAN,2,3,0,2023-04-12|ANA|VAN|2|3,2022,1348.2448132437423,1483.7167262619475,-95.47191301820521,1348.2448132437423,1483.7167262619475,1342.7553871510054,1489.2061523546845,0.0,-2.6,2.0,2.0,0.5,0.2,1.0,0.1,-1.7,0.6,0.2,1.0
2023-04-12,COL,EDM,1,2,0,2023-04-12|COL|EDM|1|2,2022,1605.4061466468863,1594.0071833132617,51.39896333362458,1605.4061466468863,1594.0071833132617,1596.804634912482,1602.608695047666,0.8,1.2,2.0,2.0,0.9,2.2,4.0,0.5,0.6,0.8,1.2,-2.0
2023-04-12,MIN,WPG,1,3,0,2023-04-12|MIN|WPG|1|3,2022,1558.1035991298284,1515.6186642030052,82.48493492682314,1558.1035991298284,1515.6186642030052,1548.8557347324713,1524.8665286003622,0.6,0.5,1.0,1.0,0.6,0.6,2.0,0.7,0.8,0.4,-1.1,-1.0
2023-04-12,NYI,MTL,4,2,1,2023-04-12|NYI|MTL|4|2,2022,1500.4385773046506,1412.074950684291,128.36362662035958,1500.4385773046506,1412.074950684291,1505.287181211671,1407.2263467772707,0.5,0.7,2.0,2.0,0.4,-0.8,4.0,0.7,1.6,0.2,-1.5,-2.0
2023-04-12,STL,DAL,2,5,0,2023-04-12|STL|DAL|2|5,2022,1483.9220218464302,1541.671706834354,-17.74968498792373,1483.9220218464302,1541.671706834354,1476.8048466033608,1548.7888820774233,0.6,0.1,3.0,3.0,0.7,1.4,2.0,0.5,0.0,0.7,1.3,1.0
2023-04-12,VGK,SEA,4,1,1,2023-04-12|VGK|SEA|4|1,2022,1561.0279453457617,1534.7072791230942,66.32066622266757,1561.0279453457617,1534.7072791230942,1567.1134374928527,1528.6217869760032,0.6,0.4,4.0,4.0,0.7,2.0,1.0,0.7,0.6,0.8,1.2,3.0
2023-04-13,BUF,OTT,4,3,1,2023-04-13|BUF|OTT|4|3,2022,1508.6626281891693,1495.0202624451085,53.642365744060726,1508.6626281891693,1495.0202624451085,1515.013778870196,1488.669111764082,0.7,0.4,2.0,2.0,0.5,0.1,3.0,0.4,-1.5,0.2,-1.8,-1.0
2023-04-13,CBJ,PIT,3,2,1,2023-04-13|CBJ|PIT|3|2,2022,1376.329299574175,1493.8523069787375,-77.52300740456258,1376.329299574175,1493.8523069787375,1385.4755382427593,1484.7060683101531,0.2,-3.0,2.0,2.0,0.5,0.0,2.0,0.4,-1.4,0.4,-0.9,0.0
2023-04-13,CGY,SJS,3,1,1,2023-04-13|CGY|SJS|3|1,2022,1476.4804164634818,1346.2236962417503,170.25672022173148,1476.4804164634818,1346.2236962417503,1480.5735656376696,1342.1305470675625,0.6,0.7,2.0,2.0,0.3,-1.3,3.0,0.4,-0.1,0.3,-1.2,-1.0
2023-04-13,FLA,CAR,4,6,0,2023-04-13|FLA|CAR|4|6,2022,1541.6192388210645,1573.9219598628445,7.697278958220068,1541.6192388210645,1573.9219598628445,1533.9531068777023,1581.5880918062066,0.6,1.0,3.0,3.0,0.4,-0.3,2.0,0.6,0.7,0.4,-0.6,1.0
2023-04-13,MTL,BOS,4,5,0,2023-04-13|MTL|BOS|4|5,2022,1407.2263467772707,1689.34706776691,-242.12072098963927,1407.2263467772707,1689.34706776691,1404.244221576541,1692.3291929676398,0.3,-1.1,1.0,1.0,0.9,1.1,2.0,0.3,-0.8,0.8,1.4,-1.0
2023-04-13,NYR,TOR,2,3,0,2023-04-13|NYR|TOR|2|3,2022,1568.4070848120916,1578.5112064035065,29.895878408585077,1568.4070848120916,1578.5112064035065,1560.2633184594733,1586.6549727561248,0.6,1.2,3.0,3.0,0.6,0.7,2.0,0.7,2.3,0.7,0.4,1.0
2023-04-13,TBL,DET,5,0,1,2023-04-13|TBL|DET|5|0,2022,1521.9918487003833,1444.2949324793544,117.69691622102891,1521.9918487003833,1444.2949324793544,1527.044081258597,1439.2426999211407,0.3,-0.6,2.0,2.0,0.4,-0.8,2.0,0.5,0.9,0.3,-0.8,0.0
2023-04-13,WSH,NJD,4,5,0,2023-04-13|WSH|NJD|4|5,2022,1435.537727175011,1554.9862133405838,-79.44848616557283,1435.537727175011,1554.9862133405838,1429.7234795977056,1560.8004609178893,0.2,-1.1,2.0,2.0,0.6,1.0,2.0,0.4,0.1,0.5,-0.3,0.0
2023-04-14,ANA,LAK,3,5,0,2023-04-14|ANA|LAK|3|5,2022,1342.7553871510054,1551.3370707379247,-168.58168358691933,1342.7553871510054,1551.3370707379247,1338.6334776070735,1555.4589802818566,0.0,-2.3,2.0,2.0,0.5,0.3,3.0,0.1,-1.7,0.5,0.0,-1.0
2023-04-14,ARI,VAN,4,5,0,2023-04-14|ARI|VAN|4|5,2022,1390.4929446692613,1489.2061523546845,-58.713207685423185,1390.4929446692613,1489.2061523546845,1384.2484424602133,1495.4506545637325,0.1,-2.4,3.0,3.0,0.5,-0.2,2.0,0.5,-0.7,0.7,0.4,1.0
2023-04-14,CBJ,BUF,2,5,0,2023-04-14|CBJ|BUF|2|5,2022,1385.4755382427593,1515.013778870196,-89.53824062743661,1385.4755382427593,1515.013778870196,1379.8666934971313,1520.6226236158238,0.2,-3.0,1.0,1.0,0.7,0.4,1.0,0.5,-1.2,0.5,-0.2,0.0
2023-04-14,CHI,PHI,4,5,0,2023-04-14|CHI|PHI|4|5,2022,1387.2953709962526,1406.270328924712,21.02504207154061,1387.2953709962526,1406.270328924712,1379.3420621920798,1414.2236377288848,0.2,-1.7,3.0,3.0,0.3,-1.2,3.0,0.3,-0.8,0.0,-2.9,0.0
2023-04-14,COL,WPG,4,2,1,2023-04-14|COL|WPG|4|2,2022,1596.804634912482,1524.8665286003622,111.93810631211977,1596.804634912482,1524.8665286003622,1601.9685337129042,1519.70262979994,0.8,1.4,2.0,2.0,0.7,1.1,2.0,0.5,0.7,0.5,-0.8,0.0
2023-04-14,DAL,STL,1,0,1,2023-04-14|DAL|STL|1|0,2022,1548.7888820774233,1476.8048466033608,111.98403547406247,1548.7888820774233,1476.8048466033608,1553.951885645458,1471.641843035326,0.8,1.8,2.0,2.0,0.5,-0.3,2.0,0.6,1.0,0.5,-0.2,0.0
2023-04-14,EDM,SJS,5,2,1,2023-04-14|EDM|SJS|5|2,2022,1602.608695047666,1342.1305470675625,300.4781479801036,1602.608695047666,1342.1305470675625,1604.868101174724,1339.8711409405046,0.9,2.2,2.0,2.0,0.3,-1.4,1.0,0.8,2.0,0.2,-1.7,1.0
2023-04-14,NSH,MIN,4,3,1,2023-04-14|NSH|MIN|4|3,2022,1520.478781480425,1548.8557347324713,11.623046747953595,1520.478781480425,1548.8557347324713,1527.7279714058957,1541.6065448070005,0.5,-0.3,3.0,3.0,0.5,0.2,2.0,0.5,0.1,0.6,0.5,1.0
